'id',name_he,name_en,calories,protein,fat,carbs
11e23497-d58f-454c-91da-68f6e4da43cb,"תפוח עץ, אפוי, לא ממותק","Apple, baked, unsweetened",56,0.3,0.2,12.3
20c52533-6fa4-4ab4-a155-602f08236eb2,"תפוח עץ, אפוי, עם סוכר","Apple, baked, with sugar",95,0.3,0.2,22.5
71f69af4-d65c-4e3a-91fe-06a69b035304,"תפוח עץ, בבלילה, מטוגן בשמן סויה","Apple, coated, fried in soy oil",197,4,8.6,23.1
a26be16b-6e79-4d00-8983-63403cb7738b,"משמש, טרי","Apricots, raw",48,1.4,0.4,9.1
62e21f88-3eb0-4938-a6bc-a424f6a705f3,"משמש, עם גלעין","Apricots, raw, with pip",45,1.3,0.4,10.3
7ee4b505-880a-44ad-9e02-a1d08b245c42,"משמש, מבושל או משומר, לא ממותק, במים","Apricot, cooked or canned, unsweetened, water pack",27,0.7,0.2,4.8
d36b69b8-4958-4302-b0fd-3e018dd0ea2b,"משמש, מבושל או משומר, בסירופ כבד","Apricot, cooked or canned, in heavy syrup",83,0.5,0.1,19.9
bb8fc2b7-5f8b-4fab-b0b4-f2e37f10aa54,"משמש, מבושל או משומר, בסירופ קל","Apricot, cooked or canned, in light syrup",63,0.5,0.1,14.9
2e9222ce-2038-4830-81aa-f53de5ad2371,"משמש, מבושל או משומר, ללא נוזלים","Apricot, cooked or canned, drained solids",83,0.6,0.1,18.6
8bf44e9d-bad4-401e-a4ec-b861f41a035a,"משמש, מבושל או משומר, במיץ","Apricot, cooked or canned, juice pack",48,0.6,0,10.7
1df26cac-f923-4a3c-b1b8-301e1f07b960,אבוקדו,Avocado,160,2,14.7,1.8
c29311e8-3546-4a79-922c-b13c6aaa1a86,אבוקדו עם קליפה וגרעין,"Avocado, raw, with peel and pip",83,1,7.6,4.4
8814cd6f-a7c2-44a5-8bb9-e2c75b76c0c6,"בננה, טריה, בלי קליפה","Banana, raw (without skin) ",89,1.1,0.3,20.2
a913ee15-ac09-4ad3-b50a-803d51bdf00e,"בננה, עם קליפה","Banana, with skin",57,0.7,0.2,14.6
c1836461-15c9-4916-b33e-94495129ca0e,"מלון כתום, טרי","Cantaloupe,, raw",34,0.8,0.2,7.3
206f6f29-0c59-446d-8330-7ed600f27e3f,"קרמבולה, טרי","Carambola (starfruit), raw",31,1,0.3,3.9
81e70fde-33f2-496f-b531-6265e7997f62,"קרמבולה, מבושלת, עם תוספת סוכר","Carambola (starfruit), cooked, with sugar",51,1.1,0.3,8.8
b7f47e98-7056-4368-8ec8-07b43213430d,"דובדבנים, מסוכרים, מרסקינו","Cherries, maraschino",165,0.2,0.2,38.8
74a13d86-3583-4b62-a9d8-9a319f4d742c,"פיג'ויה, טריה, ללא קליפה","Feijoa, edible portion",61,0.7,0.4,8.8
4f661cbc-0c57-49c7-bbaa-b9b3a4b72487,"פיג'ויה, עם קליפה","Feijoa, raw, with peel",41,0.7,0.4,9.7
a062f0fe-0f70-4e3e-90a4-3215ae3f7b5c,"צבר, ללא קליפה, טרי (סברס)","Prickly pear (sabra) without skin, raw",41,0.7,0.5,6
744426b9-8b61-43f4-b165-0709c396211a,"דובדבנים, חמוצים, אדומים, טריים","Cherries, sour, red, raw",50,1,0.3,10.6
d98121e2-d130-43e2-b1fe-1da0c5649e7d,"דובדבנים, מילוי לפאי","Cherries, pie filling",120,0.6,0.9,27.8
c1a0c3aa-398a-49b2-a944-31e096cd4fb0,"דובדבנים, מילוי לפאי, דל קלוריות, ויטה","Cherries, pie filling, low calorie, Vita",53,0.8,0.2,10.8
179f6d27-c354-41c9-a92e-7e6cdb8b9ec3,"דובדבנים, חמוצים, אדומים, מבושלים, לא ממותקים","Cherries, sour, red, cooked, unsweetened",36,0.8,0.1,7.8
b4483042-bae8-4a46-be05-e1260335443d,"דובדבנים, מתוקים, טריים","Cherries, sweet, raw",63,1.1,0.2,13.9
cefef762-16ed-4080-a226-252c2f874f5e,"דובדבנים, מתוקים,עם גבעולים וחרצנים, טרי ","Cherries, sweet, raw, with pips ",63,1.1,0.2,16
aad03847-dc88-487a-b83d-3affefdc744a,"דובדבנים, מתוקים, מבושלים,לא ממותקים, במים","Cherries, sweet, cooked, unsweetened, water pack",46,0.8,0.1,10.3
746b1ece-5571-49b0-b6f4-db28b495ae87,"דובדבנים, מתוקים, מבושלים או משומרים, בסירופ כבד","Cherries, sweet, cooked or canned, in heavy syrup",83,0.6,0.2,19.9
4c4f4e59-7fc8-4175-8558-076bd92e8d74,"דובדבנים, מתוקים, מבושלים או משומרים, ללא נוזלים","Cherries, sweet, cooked or canned, drained solids",83,0.7,0.2,18.8
4f53f62e-b832-433f-9dc7-6ce8b304b445,"דובדבנים, מתוקים, מבושלים או משומרים, במיץ","Cherries, sweet, cooked or canned, juice pack",54,0.9,0,12.3
c0620229-b75c-4a1e-bf90-c845611047a9,"דובדבנים, חמוצים, קפואים","Cherries, frozen",46,0.9,0.4,9.4
fd04eec0-6da2-4454-802f-148c8f3ac0d3,"תאנה, טריה","Fig, raw",74,0.8,0.3,16.3
72afba5b-91ef-4031-bab2-47417a382c62,"תאנה, מבושלת או משומרת, ללא תוספת סוכר, במים","Fig, cooked or canned, unsweetened, water pack",53,0.4,0.1,11.8
da8c736e-0cb2-44d4-a58f-4f120d58c5b1,"תאנה, מבושלת או משומרת, בסירופ קל","Fig, cooked or canned, in light syrup",69,0.4,0.1,16.1
d9b88841-de9a-4fe2-b2d5-1a4455f94313,"ענבים, לפנ לסוג, טרי","Grapes, NS as to type, raw",69,0.7,0.2,17.2
594ba2d2-1582-4a9b-8137-f8e605624443,"ענבים, ללא חרצנים, מבושלים או משומרים, בסירופ כבד","Grapes, seedless, cooked or canned, in heavy syrup",76,0.5,0.1,19
5d9db103-dd67-49c3-a8b5-8cfc68c44747,"גויאבה, טריה","Guava, raw",68,2.5,0.9,8.9
5a00b2cb-a389-4f42-86c8-02f971bf48d3,"קיווי, טרי","Kiwi fruit, raw",61,1.1,0.5,11.7
96797ddc-b07f-430d-b9da-bdfc0deaf8f9,"ליצ'י, טרי","Lychee, raw",66,0.8,0.4,15.2
adb8a196-24ad-4ca0-a464-edc99a25473c,"ליצ'י, עם קליפה וגרעינים","Lychee, raw, with peel and pip",40,0.5,0.3,9.9
7eca0e5e-7fd0-4c8f-8071-08b226f326e0,"קיווי, עם קליפה","Kiwi fruit, with skin",52,1,0.4,12.6
bfb760c4-adb0-43a7-8637-c06f4aa591d1,"ליצ'י, מבושל או משומר, בסירופ או בסוכר","Lychee, cooked or canned, in sugar or syrup",95,0.6,0.3,23.2
eef641ef-abd8-49b6-9acb-ab83cabd27a8,"מלון ירוק, דבש, טרי","Melon, honeydew, raw",36,0.5,0.1,8.3
ef4ce46c-afc8-441b-b2ec-d2115ae63987,"מלון כתום, עם קליפה וגרעינים, נאכל ללא קליפה וגרעינים","Melon, canteloupe, with peel and pips",17,0.4,0.1,4.2
871776f8-3d86-4570-aa35-16ea9e337fe5,"מנגו, טרי","Mango, raw",60,0.8,0.4,13.4
86d3df10-7e57-49bf-98e7-29c99cb02083,"מנגו, כבוש","Mango, pickled",132,0.6,0.3,31.8
01c0b5ef-9452-4c75-89e1-25012f2adc31,"מנגו, משומר עם תוספת סוכר","Mango, canned, with added sugar",60,0.8,0.4,13.4
7035b93e-a6c2-4233-87cc-953cb11dcb7e,"מנגו, עם קליפה וגלעין","Mango, with peel and pips",41,0.6,0.3,10.3
2031a97f-1005-449d-9a3a-c547be3a11d0,עמבה,"Mango, Amba, pickled, homemade",41,0.7,0.3,9.8
01191ec9-c94f-4bd5-b735-78f4b5f0c04d,"עמבה, קוז-בני עטרות","Mango, Amba",25,1.6,0.5,6
8f847d48-47f4-4b91-905f-8a614f21a694,"נקטרינה, טריה","Nectarine, raw",44,1.1,0.3,8.9
3a2a2010-48cf-4985-83d8-b7c7fae71601,"נקטרינה, מבושלת בסוכר","Nectarine, cooked, with sugar",92,0.8,0.2,22
1605edea-88de-4d24-ae2e-8c0fa7acbcf3,"נקטרינה, עם גלעין","Nectarine, with pip",40,1,0.3,9.6
e6e1a62b-8fc5-400e-bbad-53530570f186,"פאפיה, טריה","Papaya, raw",43,0.5,0.3,9.1
207d57e8-a479-4ce9-8d4d-d1bedcdc7643,"פאפיה, מבושלת או משומרת, בסירופ או סוכר","Papaya, cooked or canned, in sugar or syrup",79,0.3,0.2,19.1
ce016027-3fa6-4ca4-8565-56bc767ead6d,"פסיפלורה, פרי התאוה, טרי","Passionfruit, raw",97,2.2,0.7,13
7ea370c8-bedf-4e70-b540-848ce94cf3a3,"אפרסק, טרי","Peach, raw (edible portion)",39,0.9,0.3,8
5c975b6c-2b2a-452e-9448-4c35654725c0,"אפרסק, עם גלעין","Peach, yellow, raw, with pip",37,0.9,0.2,9.2
aab9c1dc-93d9-4233-8037-5948ef67a81f,"אפרסק, משומר או מבושל, ללא תוספת סוכר, במים","Peach, cooked or canned, unsweetened, water pack",24,0.4,0.1,4.8
fb3d4635-d066-407b-b5b5-1848ddf8a53c,"אפרסק, מבושל או משומר, בסירופ כבד","Peach, cooked or canned, in heavy syrup",74,0.4,0.1,18.6
d0b655dc-248d-4c6d-982b-765f054805b3,"אפרסק, מבושל או משומר, בסירופ קל או בינוני","Peach, cooked or canned, in light or medium syrup",54,0.4,0,13.3
21cddc97-95a4-4334-adca-6a4311a7c7d5,"אפרסק, מבושל או משומר, ללא נוזלים","Peach, cooked or canned, drained solids",72,0.5,0.2,17.2
13e8b6f4-73f8-4531-9908-8591305c3893,"אפרסק, מבושל או משומר, במיץ","Peach, cooked or canned, juice pack",44,0.6,0,10.3
bc12607f-d2af-4ca8-95f6-ed40790f5195,"אגס, טרי","Pear, raw",57,0.4,0.1,12.1
b8e306a5-545b-4a77-98d8-b6bc9a92a329,"אגס, בלי קליפה","Pear, without peel",57,0.4,0.1,12.1
550ecc3c-3074-4688-b758-5dc22e3146af,"אגס, עם גבעול וגרעינים","Pears, raw, with stalk and seeds",51,0.3,0.1,10.9
888313dc-28ae-474c-bf62-3ed4a05ea1ef,"אגס, מבושל או משומר, ללא תוספת סוכר, במים","Pear, cooked or canned, unsweetened, water pack",29,0.2,0,6.2
88e846cd-927c-47ab-97db-b7dbf32754ff,"אגס, מבושל או משומר, בסירופ כבד","Pear, cooked or canned, in heavy syrup",74,0.2,0.1,17.6
4782f45b-9645-47a3-8067-9dfcde8e4757,"אגס, מבושל או משומר, בסירופ קל","Pear, cooked or canned, in light syrup",57,0.2,0,13.6
15c17115-4de2-4438-b57c-cff14591d9ae,"אגס, מבושל או משומר, ללא נוזלים","Pear, cooked or canned, drained solids",74,0.2,0.2,16.4
56a92a11-0b32-4c78-8a6d-df9208beffcf,"אגס, אפוי ","Pear, baked",105,0.2,0.2,24.4
e12a55de-6fdb-4ca4-b389-c14137835d5c,"אגס, מבושל או משומר, במיץ","Pear, cooked or canned, juice pack",50,0.3,0.1,11.3
c159aa09-2ef3-488a-bc23-9949b8757ff0,"אפרסמון, טרי","Persimmon, raw",70,0.6,0.2,15
bd993689-c484-48a8-8126-60a9026de02b,"אפרסמון, עם קליפה בלי גביע","Persimmon, with peel, without calyx, raw",59,0.5,0.2,15.6
be9bb502-5dbd-436a-9336-eb0e78654203,"אננס, טרי","Pineapple, raw",50,0.5,0.1,11.7
9ee6aba9-32ef-44ff-bbe6-930217ff71ac,"אננס, עם חלקים שאינם ראויים לאכילה","Pineapple, raw, with stalk and peel",26,0.3,0.1,6.8
3e626edf-a598-4f7c-9f61-b687e019f428,"אננס, מבושל או משומר, ללא תוספת סוכר, במים","Pineapple, cooked or canned, unsweetened, waterpack",32,0.4,0.1,7.5
5d8c164b-8e13-4487-8452-529d28a20dd4,"אננס, מבושל או משומר, בסירופ כבד","Pineapple, cooked or canned, in heavy syrup",78,0.3,0.1,19.4
a75cfc45-5e96-4acd-b35d-ebcddf61af69,"אננס, מבושל או משומר, בסירופ קל","Pineapple, cooked or canned, in light syrup",52,0.4,0.1,12.6
1c8b3225-4ded-4c4d-8380-e8f2e11e99eb,"אננס, מבושל או משומר, מסונן","Pineapple, cooked or canned, drained solids",60,0.5,0.1,14.3
ac805657-26e3-4da7-8cd7-9d88e9017327,"אננס, מבושל או משומר, במיץ","Pineapple, cooked or canned, juice pack",60,0.4,0.1,14.9
0aeaf262-65dc-41f7-8461-c5a98cd3c929,"שזיף, טרי","Plum, raw",46,0.7,0.3,11.4
5427b052-beb2-4cd4-a0ae-988278fd3362,"שזיף, מבושל או משומר, עם גלעין","Plum, canned, purple, water pack, solids and liquids, with pip",39,0.4,0,10.5
4eb14f37-9367-42b8-a2fb-569d3907099d,"שזיף, עם גלעין","Plum, raw, with pip",43,0.7,0.3,10.7
59f44e2a-9654-4183-8b91-54f722eceb46,"שזיף, מבושל או משומר, ללא תוספת סוכר במים","Plum, cooked or canned,unsweetened, water pack",41,0.4,0,10.1
336a4063-d64b-4cb4-ba4e-b6cbfc40a997,"שזיף, מבושל או משומר, בסירופ קל","Plum, cooked or canned, in light syrup",63,0.4,0.1,15.4
a2a9b595-98d6-491d-8433-5b906ebebcb7,"שזיף, מבושל או משומר, ללא נוזלים","Plum, cooked or canned, drained solids",89,0.4,0.1,21.6
b29e629a-bc94-44e1-b320-cb8b6d28fd76,"שזיף, מבושל או משומר, במיץ","Plum, cooked or canned, juice pack",58,0.5,0,14.3
7d0eeef3-513d-4991-9ded-1d70fcda6a21,"רימון, חי, כראוי לאכילה","Pomegranate, raw",83,1.7,1.2,14.7
2ffb8599-a4c9-437c-9862-ac8046b3e12f,מיץ רימונים,"Juice, pomegranate",44,0.2,0,11
c55f4531-46e5-47bf-8cbf-9dd9a46cc096,"רימון, חי, עם קליפה וגרעינים","Pomegranate, with skin and pips",46,0.9,0.7,10.5
be6318bf-62a7-41a3-b188-a7591fe34a22,"חבוש, מבושל בתוספת סוכר ומים","Quince, cooked with added sugar and water",67,0.2,0.1,17.6
46a106ff-4755-46b1-872c-bc668213c915,"חבוש, עם קליפה וגרעינים","Quince, raw, with peel and pip",35,0.2,0.1,8.2
2046a7b6-3440-4b7e-8b29-8e5ec7cd655e,"רוברב, ריבס, טרי","Rhubarb, raw",21,0.9,0.2,2.7
ca59cc08-4367-47f7-a619-f88ce3216111,"רוברב, ריבס, עם חלקים שאינם ראויים לאכילה","Rhubarb, raw, including inedible portions",16,0.7,0.2,3.4
4767d1f4-37ce-40bd-9011-e4f43a7a6892,"רוברב, ריבס, מבושל/משומר/קפוא, ללא תוספת סוכר","Rhubarb, cooked or canned, unsweetened",21,0.9,0.2,2.7
a55d3325-7779-4050-95fc-f670b5e54735,"רוברב, ריבס, מבושל או משומר, בסירופ קל","Rhubarb, cooked or canned, in light syrup",92,0.4,0.1,22
610737e2-1dbe-4537-bdcf-1ff134843bd8,"רוברב, ריבס, מבושל או משומר, ללא נוזלים","Rhubarb, cooked or canned, drained solids",116,0.4,0.1,29.2
ac255c4b-36cc-4ce3-a6e5-97d2599033c7,"אנונה, עם קליפה וגרעינים","Cherimoya (custard apple), raw, with skin and seeds",49,1,0.4,11.5
bcd38a6c-4264-4440-881b-d9daf8313a9d,"אבטיח, טרי","Watermelon, raw",30,0.6,0.2,7.2
0a4382d8-87d3-473b-83f8-b39f6a03b649,"אבטיח, כבוש בסוכר","Watermelon, preserved in sugar",102,1.1,0.1,25.8
fd3ea131-fa56-4748-94ec-a9da7e3c8572,"אבטיח, עם קליפה וגרעינים","Watermelon, with skin and pips",16,0.3,0.1,3.9
1314168e-7722-4642-be0a-ac87c9de5288,"פטל שחור, Blackberry, טרי","Blackberries, raw",43,1.4,0.5,4.3
eae8f8a4-abb6-4289-82bc-dac356edfa2c,"פטל שחור, קפוא, לא ממותק","Blackberries, frozen, unsweetened",64,1.2,0.4,10.7
cca52aad-c903-4ef6-bcec-0b590da588d4,"אוכמניות, טריות","Blueberries, raw",57,0.7,0.3,12.1
e9d111dd-5b8b-4217-8543-16e230d3c0f6,"אוכמניות, מבושלות או משומרות, ללא תוספת סוכר, במים","Blueberries, cooked or canned, unsweetened, water pack",38,0.5,0.2,8.1
988014ee-43dd-40d8-8253-d06c95cf2293,"אוכמניות, מבושלות או משומרות, בסירופ כבד","Blueberries, cooked or canned, in heavy syrup",88,0.6,0.3,20.5
a3ee8b9b-3d83-4352-bcc4-fc33306de085,"אוכמניות, קפואות, עם תוספת סוכר","Blueberries, frozen, sweetened",85,0.4,0.1,19.8
167028ab-eef3-4232-ac63-50fdf4bb0770,"אוכמניות, קפואות, לא ממותקות","Blueberries, frozen, unsweetened",51,0.4,0.6,9.5
dc32272c-49c2-42b6-af9d-ae99ab4c3832,"אוכמניות, מילוי מוכן לפאי","Blueberries,  pie filling",181,0.4,0.2,41.8
bb0d4314-1d9c-446d-bc04-0c62bbbeccf0,"תות עץ, טרי","Mulberries, raw",43,1.4,0.4,8.1
5f08b339-be46-4694-8563-89967892c628,"פטל אדום, מבושל או משומר, ללא תוספת סוכר, במים","Raspberries, cooked or canned, unsweetened, water pack",35,0.8,0.4,3.6
761e1ab3-ffbe-4f7d-89ad-7b8e1dd75b1c,"פטל אדום, קפוא, ללא תוספת סוכר","Raspberries, frozen, unsweetened",52,1.2,0.6,5.4
13e14b68-14b0-4ab4-a62c-85b0f18944ed,"פטל אדום, קפוא, עם סוכר","Raspberries, frozen, with sugar",103,0.7,0.2,21.8
2eca61fb-f268-4d3b-8f32-313a7a272ab1,"תות שדה, טרי","Strawberries, raw",32,0.7,0.3,5.7
2eec2779-8e9d-49ba-ab40-172717ab53e0,"תות שדה, טרי, עם סוכר","Strawberries, raw, with sugar",50,0.6,0.3,10.4
4fd87281-92d6-4b13-aa75-de1f3757e154,"תות שדה, עם גבעול","Strawberries, raw, with stem",30,0.6,0.3,7.2
178f42af-5632-4791-87e4-51c127eb6f27,"תות שדה, מבושל או משומר, ללא תוספת סוכר, במים","Strawberries, cooked or canned, unsweetened, water pack",21,0.4,0.2,3.8
6af58732-f4b6-43d6-8f77-72fc3dc3e766,"תות שדה, מבושל או משומר, בסירופ","Strawberries, cooked or canned, in syrup",92,0.6,0.3,21.8
9d7586ca-cff4-47fd-a239-88743fd96491,"תות שדה, קפוא, ללא תוספת סוכר","Strawberries, frozen,  unsweetened",35,0.4,0.1,7
37803386-4723-4ea7-ba18-cc68f9db80b6,"תות שדה, קפוא, עם סוכר","Strawberries, frozen, with sugar",87,0.5,0.1,21.6
c0f12609-5b6f-495c-abab-7e38418e2729,"פירות חיים, תערובת או קוקטייל, ללא פרי הדר","Fruit salad, fresh or raw, (excluding citrus fruits)",53,0.7,0.3,11.8
ae051362-1be1-4f1a-8923-3a9361e3068b,"פירות חיים, תערובת או קוקטייל, כולל פרי הדר","Fruit salad, fresh or raw, (including citrus fruits)",52,0.8,0.2,11.3
95098310-4e0c-4a59-b261-f03b02701c2f,"פירות, קוקטייל, מבושלים או משומרים, ללא תוספת סוכר","Fruit cocktail, cooked or canned,  unsweetened, water pack",32,0.4,0.1,7.5
837aa93e-2dee-4451-8de2-e0c385fde56d,"פירות, קוקטייל, מבושלים או משומרים, בסירופ קל","Fruit cocktail, cooked or canned, in light syrup",57,0.4,0.1,13.9
b6249fb2-754d-4547-a43e-b99bcc88e8e0,"פירות, קוקטייל, מבושלים או משומרים, ללא נוזלים","Fruit cocktail, cooked or canned, drained solids",70,0.5,0.1,17.1
03093d41-b93e-4320-be93-9d420ea6fa37,"פירות, קוקטייל, מבושלים או משומרים, במיץ","Fruit cocktail, cooked or canned, juice pack",46,0.5,0,10.9
647bd10c-04b1-4aa8-b6e6-9fe9aadc9e91,סלט וולדורף על בסיס מיונז,"Salad, Waldorf, with mayonnaise, (non-dairy)",141,1.6,10.6,9.9
3a34d04a-79b5-4e25-834b-9d666666879e,סלט וולדורף על בסיס שמנת,"Salad, Waldorf, with cream",128,1.7,9.2,9.8
4fe1775d-7014-4782-9595-b09eb7117384,"תפוח עץ, מסוכר","Apple, candied",129,1.3,2,26.8
417549b6-63a8-4847-97cd-da211ebf5b19,סלט אבוקדו,"Salad, avocado",131,1.8,11.3,3.1
03717787-91eb-4bfe-9df6-b0a027de7eb0,צ'טני,Chutney,150,1.4,0.3,36.9
a3eff9a4-d1b3-437c-b68c-2c655e76f72d,סלט אבוקדו עם ביצה,"Salad, avocado, with egg, homemade",134,3.4,11.1,2.8
31cda253-e3fa-4a98-9782-0dc18ea8905b,"סלט אבוקדו, ביצים ומיונז","Salad, avocado, with eggs and mayonnaise, homemade",176,5.9,15.3,1.9
1fed34be-e39d-4642-8123-a9e6dfbafcdb,"גלידת שרבט בטעם פירות, לא כולל פרי הדר, כולל בן & ג'ריס","Sorbet, fruit, noncitrus flavor, including Ben & Jerry's",87,1.2,0.1,19.2
f519a20f-8edd-4442-a3d1-f3b1187794e5,"גלידת שרבט פירות, בטעם פרי הדר","Sorbet, fruit, citrus flavor",95,0.5,0,23.1
7ed4c9e2-2c91-4933-8278-2ad3ff0eaf0e,"גלידה, שרבט פירות, נסטלה","Sorbet, fruit, Nestle",132,0,0,31.1
1a1dada0-c824-4707-8aa9-3801ff21d21b,"קרחון סורבה, 30% פרי, שייק פרי/אסקימו פרי, פלדמן, שטראוס","Popsicle, sorbet, 30% fruit, Feldman/Strauss",207,1,2,46.2
00ff8823-6c10-444e-81da-99e0b7336841,"גלידה, שרבט בטעם פירות, 30% פרי, איילנד, פלדמן","Ice cream, sherbet, fruit flavor, 30% fruit, Island, Feldman",89,0.1,0.4,21.3
387aaef3-5c96-4ea8-81ad-a36d9a22ec7b,"מיץ תפוחים, משקה סיידר הגליל","Juice, apple, CiderHagalil",48,0.1,0,12
5be95476-a013-4a0f-9eb7-f819a9f13e80,"מיץ אגס קיווי, פריגת","Juice, pear and kiwi, Prigat",53,0.3,0.4,12.1
